row_number,id,year,age,race,sex,education,party_id,religious_activity,ab_any,ab_defect,ab_no_more,ab_health,ab_poor,ab_rape,ab_single,hispanic,party_val
35192,2812,1996,24,Other,Female,14,Not Str Democrat,NA,0,1,1,1,0,1,0,2,-2
35193,2813,1996,18,Other,Female,11,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
35195,2815,1996,59,White,Female,14,Strong Republican,NA,0,1,0,1,0,1,0,2,3
35197,2817,1996,33,White,Female,12,Independent,NA,0,0,0,0,0,0,0,2,0
35199,2819,1996,30,White,Female,17,"Ind,Near Rep",NA,0,0,0,0,0,0,0,2,1
35200,2820,1996,48,White,Female,15,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
35201,2821,1996,37,White,Female,12,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
35203,2823,1996,48,White,Male,15,"Ind,Near Rep",NA,1,1,0,1,1,1,0,2,1
35204,2824,1996,26,White,Male,17,Other Party,NA,0,1,0,1,1,1,0,2,0
35207,2827,1996,69,Other,Male,15,Independent,NA,0,1,0,1,0,1,0,2,0
35208,2828,1996,78,White,Male,16,Independent,NA,0,1,1,1,0,1,0,2,0
35209,2829,1996,45,White,Male,20,Not Str Democrat,NA,0,1,1,1,1,1,0,2,-2
35210,2830,1996,28,White,Female,17,Independent,NA,0,1,0,1,0,1,0,2,0
35211,2831,1996,34,White,Male,14,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
35212,2832,1996,57,White,Male,14,Independent,NA,0,1,0,1,0,1,0,2,0
35213,2833,1996,40,White,Male,14,Strong Republican,NA,0,1,0,1,0,1,0,2,3
35215,2835,1996,65,White,Male,12,Independent,NA,1,1,1,1,1,1,1,2,0
35217,2837,1996,44,White,Female,12,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
35221,2841,1996,55,White,Female,9,Independent,NA,0,0,0,0,0,0,0,2,0
35222,2842,1996,39,White,Female,12,Independent,NA,1,1,1,1,1,1,1,2,0
35226,2846,1996,31,White,Male,12,Not Str Democrat,NA,0,0,0,1,0,1,0,2,-2
35229,2849,1996,77,White,Female,12,Strong Democrat,NA,0,0,0,0,0,0,0,2,-3
35230,2850,1996,77,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
35231,2851,1996,45,White,Female,19,Strong Republican,NA,0,0,0,0,0,0,0,2,3
35232,2852,1996,78,White,Male,8,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
35233,2853,1996,28,White,Female,12,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
35238,2858,1996,89,White,Male,8,Not Str Democrat,NA,1,0,1,0,1,0,0,2,-2
35239,2859,1996,39,White,Female,14,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35240,2860,1996,67,White,Male,9,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
35241,2861,1996,60,White,Male,12,Not Str Democrat,NA,0,1,0,1,1,1,1,2,-2
35242,2862,1996,37,White,Male,15,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
35243,2863,1996,51,White,Female,14,Not Str Republican,NA,0,1,0,1,0,0,0,2,2
35244,2864,1996,50,White,Female,16,Strong Republican,NA,1,1,1,1,1,1,1,2,3
35246,2866,1996,28,White,Female,13,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
35247,2867,1996,75,White,Male,11,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
35248,2868,1996,75,White,Female,12,Not Str Democrat,NA,0,1,0,1,1,1,0,2,-2
35249,2869,1996,76,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
35251,2871,1996,70,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
35253,2873,1996,38,White,Male,19,Independent,NA,1,1,1,1,1,1,1,2,0
35259,2879,1996,49,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
35260,2880,1996,38,White,Female,12,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35261,2881,1996,32,White,Male,13,Other Party,NA,1,1,1,1,1,1,1,2,0
35262,2882,1996,30,White,Male,14,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35265,2885,1996,31,White,Female,14,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35268,2888,1996,30,White,Male,13,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
35269,2889,1996,24,White,Male,12,Not Str Republican,NA,0,1,1,1,0,1,0,2,2
35270,2890,1996,40,White,Female,16,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35272,2892,1996,24,White,Female,12,"Ind,Near Dem",NA,0,1,0,1,0,0,0,2,-1
35273,2893,1996,29,White,Male,12,Not Str Republican,NA,0,1,1,1,1,1,0,2,2
35274,2894,1996,43,White,Female,14,Independent,NA,0,1,0,1,0,1,0,2,0
35276,2896,1996,62,White,Male,12,"Ind,Near Rep",NA,0,0,0,1,0,1,0,2,1
35278,2898,1996,29,White,Male,14,Independent,NA,1,1,1,1,1,1,1,2,0
35279,2899,1996,31,White,Female,11,Not Str Republican,NA,0,1,1,1,0,1,0,2,2
35280,2900,1996,37,White,Male,11,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
35281,2901,1996,42,White,Female,12,Strong Republican,NA,0,0,0,1,0,0,0,2,3
35283,2903,1996,36,Black,Male,9,"Ind,Near Rep",NA,0,0,0,1,0,1,0,2,1
35288,4,1998,21,White,Male,13,Independent,1,0,1,0,1,0,1,0,2,0
35289,5,1998,35,White,Female,16,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35293,9,1998,39,White,Female,18,"Ind,Near Rep",7,1,1,1,1,1,1,1,2,1
35294,10,1998,45,White,Male,15,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35296,12,1998,41,Black,Female,15,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
35297,13,1998,32,White,Female,14,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35298,14,1998,48,White,Male,20,Not Str Democrat,2,1,1,1,1,1,1,1,2,-2
35302,18,1998,34,Other,Female,7,Other Party,5,1,1,0,1,1,0,0,2,0
35304,20,1998,28,White,Male,16,Strong Republican,3,0,0,0,1,0,1,0,2,3
35305,21,1998,42,White,Male,16,Not Str Republican,NA,0,0,0,1,0,0,0,2,2
35310,26,1998,65,White,Male,18,Other Party,NA,0,1,0,1,0,1,0,2,0
35311,27,1998,75,White,Female,12,Strong Republican,NA,0,0,0,0,0,0,0,2,3
35312,28,1998,36,White,Female,15,Independent,NA,1,1,1,1,1,1,1,2,0
35313,29,1998,48,White,Female,14,Independent,NA,1,1,1,1,1,1,1,2,0
35314,30,1998,61,White,Female,13,Not Str Republican,4,1,1,1,1,1,1,1,2,2
35315,31,1998,59,White,Male,16,Strong Republican,NA,1,1,1,1,1,1,1,2,3
35318,34,1998,56,White,Female,12,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35323,39,1998,25,Other,Female,9,Independent,1,0,0,0,1,0,1,0,2,0
35324,40,1998,27,White,Male,12,"Ind,Near Dem",5,0,1,1,1,1,1,0,2,-1
35325,41,1998,50,White,Female,16,Not Str Republican,NA,0,0,0,1,0,0,0,2,2
35329,45,1998,71,White,Female,18,Strong Republican,7,1,1,1,1,1,1,1,2,3
35330,46,1998,56,White,Female,17,"Ind,Near Dem",NA,0,1,0,1,1,1,0,2,-1
35332,48,1998,45,White,Female,16,Not Str Republican,4,0,1,0,1,0,1,1,2,2
35333,49,1998,56,White,Female,16,Strong Republican,9,0,0,0,1,0,1,0,2,3
35335,51,1998,38,White,Male,14,"Ind,Near Dem",1,0,1,1,1,0,1,0,2,-1
35336,52,1998,30,Other,Male,16,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
35337,53,1998,24,Black,Male,13,Strong Democrat,NA,0,0,0,1,0,1,0,2,-3
35339,55,1998,28,White,Male,13,Independent,1,0,1,0,1,0,0,0,2,0
35340,56,1998,60,White,Male,20,Strong Democrat,NA,0,1,0,1,0,0,0,2,-3
35342,58,1998,35,White,Male,14,Strong Democrat,8,0,1,0,1,1,1,1,2,-3
35343,59,1998,37,White,Female,16,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
35346,62,1998,47,Black,Female,11,Strong Democrat,NA,0,1,0,1,0,0,0,2,-3
35349,65,1998,73,Black,Female,11,Not Str Democrat,NA,0,0,0,1,0,0,0,2,-2
35353,69,1998,32,Black,Male,14,Not Str Democrat,9,1,1,1,1,1,1,1,2,-2
35354,70,1998,74,Black,Female,12,Not Str Democrat,NA,0,0,0,0,0,0,0,2,-2
35357,73,1998,52,Black,Female,16,Strong Democrat,NA,0,1,0,1,0,0,0,2,-3
35360,76,1998,64,White,Male,12,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
35361,77,1998,44,White,Female,12,Independent,NA,1,1,1,1,1,1,1,2,0
35362,78,1998,49,White,Male,12,"Ind,Near Rep",3,1,1,1,1,1,1,1,2,1
35364,80,1998,34,White,Male,14,Not Str Democrat,NA,0,1,0,1,1,1,1,2,-2
35367,83,1998,44,White,Female,12,Not Str Democrat,3,1,1,1,1,1,1,1,2,-2
35368,84,1998,35,White,Male,12,Independent,NA,1,1,1,1,1,1,1,2,0
35369,85,1998,39,White,Male,12,Strong Republican,2,0,1,0,1,0,1,0,2,3
35371,87,1998,56,White,Male,20,Not Str Democrat,9,1,1,1,1,1,1,1,2,-2
35372,88,1998,51,White,Male,18,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35374,90,1998,33,White,Male,20,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35375,91,1998,50,White,Female,20,Not Str Democrat,6,1,1,1,1,1,1,1,2,-2
35376,92,1998,69,White,Male,17,Independent,NA,0,1,0,1,0,1,1,2,0
35378,94,1998,42,White,Female,16,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
35379,95,1998,63,White,Female,15,Not Str Democrat,1,1,1,1,1,1,1,1,2,-2
35382,98,1998,64,White,Female,12,Not Str Democrat,3,1,1,1,1,1,1,1,2,-2
35383,99,1998,48,Black,Female,16,Not Str Democrat,NA,1,1,1,1,0,1,1,2,-2
35384,100,1998,72,White,Female,12,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
35390,106,1998,22,White,Male,10,"Ind,Near Dem",1,1,1,1,1,1,1,1,2,-1
35392,108,1998,37,Black,Female,13,Independent,3,0,1,0,1,0,1,0,2,0
35393,109,1998,55,White,Female,9,Strong Democrat,1,0,1,0,1,0,1,1,2,-3
35396,112,1998,26,White,Female,11,Independent,1,0,0,0,1,0,1,0,2,0
35399,115,1998,59,Other,Female,7,Not Str Democrat,NA,0,0,0,0,0,0,0,2,-2
35400,116,1998,40,White,Male,13,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
35401,117,1998,79,White,Female,8,Not Str Democrat,1,0,1,0,1,0,1,0,2,-2
35402,118,1998,56,White,Male,13,"Ind,Near Rep",NA,0,0,0,1,0,0,0,2,1
35403,119,1998,54,Black,Female,18,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
35405,121,1998,23,White,Male,16,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
35406,122,1998,35,Black,Female,16,"Ind,Near Dem",2,1,1,1,1,1,1,1,2,-1
35407,123,1998,26,Black,Male,12,Not Str Democrat,2,0,1,0,1,0,1,0,2,-2
35408,124,1998,46,Black,Male,15,Independent,4,1,1,1,1,1,1,1,2,0
35409,125,1998,35,Black,Male,10,Strong Democrat,NA,1,1,1,0,0,1,1,2,-3
35410,126,1998,55,Black,Male,11,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
35414,130,1998,71,Black,Male,12,Strong Democrat,NA,0,0,0,1,0,0,0,2,-3
35418,134,1998,49,Black,Male,12,"Ind,Near Dem",NA,0,1,0,1,0,0,0,2,-1
35419,135,1998,57,Black,Male,11,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
35421,137,1998,42,Black,Female,13,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
35422,138,1998,55,Black,Female,9,Independent,NA,0,1,1,1,1,1,0,2,0
35423,139,1998,80,White,Female,12,Strong Democrat,NA,0,1,1,1,1,1,1,2,-3
35424,140,1998,43,White,Female,20,Not Str Democrat,8,1,1,1,1,1,1,1,2,-2
35425,141,1998,42,White,Male,16,Not Str Republican,3,1,1,1,1,1,1,1,2,2
35426,142,1998,43,White,Female,12,Independent,2,1,1,1,1,1,1,1,2,0
35429,145,1998,61,White,Female,12,"Ind,Near Dem",NA,0,1,0,1,0,1,0,2,-1
35430,146,1998,34,White,Male,11,Not Str Republican,NA,1,1,1,1,0,1,0,2,2
35432,148,1998,37,White,Female,14,Not Str Republican,NA,0,0,0,0,0,0,0,2,2
35433,149,1998,61,White,Female,12,Independent,7,0,0,0,1,0,0,0,2,0
35434,150,1998,38,White,Male,12,Independent,3,0,1,1,1,0,1,1,2,0
35437,153,1998,36,Other,Female,15,Strong Democrat,1,1,1,1,1,1,1,1,2,-3
35440,156,1998,52,White,Female,10,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35442,158,1998,26,White,Female,15,"Ind,Near Dem",1,1,1,1,1,1,1,1,2,-1
35443,159,1998,43,White,Female,12,Strong Democrat,1,1,1,1,1,1,1,1,2,-3
35444,160,1998,43,White,Male,12,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35445,161,1998,85,White,Male,8,Not Str Republican,NA,1,1,1,1,0,1,1,2,2
35446,162,1998,79,White,Female,8,"Ind,Near Rep",1,0,1,0,1,1,1,1,2,1
35447,163,1998,48,White,Male,16,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
35448,164,1998,48,White,Male,8,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35450,166,1998,67,White,Female,12,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
35452,168,1998,75,White,Female,10,Strong Republican,8,0,1,0,1,0,1,0,2,3
35453,169,1998,25,White,Male,13,"Ind,Near Dem",NA,1,1,0,1,1,1,1,2,-1
35457,173,1998,70,White,Female,12,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
35459,175,1998,20,White,Male,12,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
35460,176,1998,44,White,Female,13,Not Str Republican,NA,0,1,1,1,1,1,1,2,2
35463,179,1998,37,White,Female,16,Not Str Republican,3,1,1,1,1,1,1,1,2,2
35465,181,1998,42,White,Male,16,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
35466,182,1998,51,White,Male,16,Strong Democrat,5,1,1,1,1,1,1,1,2,-3
35467,183,1998,54,White,Female,20,"Ind,Near Dem",1,1,1,1,1,1,1,1,2,-1
35469,185,1998,59,White,Male,17,Strong Republican,NA,0,0,0,1,0,0,0,2,3
35472,188,1998,35,White,Female,16,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35474,190,1998,43,White,Female,19,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35475,191,1998,34,Other,Female,13,"Ind,Near Dem",1,0,1,1,1,1,1,1,2,-1
35477,193,1998,54,White,Female,14,Not Str Democrat,1,1,1,1,1,1,1,1,2,-2
35478,194,1998,44,White,Male,18,"Ind,Near Dem",NA,0,1,1,1,1,1,1,2,-1
35479,195,1998,29,White,Female,15,Not Str Democrat,1,0,0,0,0,0,0,0,2,-2
35480,196,1998,26,White,Male,13,Strong Democrat,4,1,1,1,1,1,1,1,2,-3
35482,198,1998,35,White,Female,12,Independent,9,0,1,0,1,1,1,0,2,0
35483,199,1998,26,Black,Male,14,Strong Democrat,4,0,1,1,1,0,1,1,2,-3
35485,201,1998,31,Black,Female,14,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
35486,202,1998,45,White,Male,14,Strong Republican,NA,0,1,0,1,0,1,0,2,3
35488,204,1998,69,White,Female,18,Strong Republican,9,1,1,1,1,1,1,1,2,3
35489,205,1998,34,White,Female,17,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35491,207,1998,61,Other,Female,12,Not Str Republican,NA,0,0,0,1,0,0,0,2,2
35492,208,1998,36,White,Female,18,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
35495,211,1998,55,Other,Female,13,Not Str Democrat,8,1,1,1,1,1,1,1,2,-2
35498,214,1998,59,White,Female,14,Not Str Democrat,NA,0,0,0,0,0,0,0,2,-2
35500,216,1998,41,White,Male,17,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
35501,217,1998,35,Other,Female,12,"Ind,Near Dem",1,1,1,1,1,1,1,1,2,-1
35502,218,1998,38,Other,Male,16,Not Str Democrat,NA,0,0,0,1,0,0,0,2,-2
35503,219,1998,47,Black,Male,20,Independent,6,1,1,1,1,1,1,0,2,0
35504,220,1998,52,White,Female,16,Not Str Republican,1,1,1,1,1,1,1,1,2,2
35505,221,1998,62,White,Female,10,Strong Democrat,1,1,1,1,1,1,1,1,2,-3
35506,222,1998,19,Other,Male,13,"Ind,Near Dem",9,0,1,0,1,1,1,0,2,-1
35507,223,1998,55,White,Male,17,Independent,NA,1,1,1,1,1,1,1,2,0
35508,224,1998,52,White,Female,13,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
35509,225,1998,37,White,Male,14,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
35511,227,1998,61,White,Male,8,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35512,228,1998,27,White,Female,16,Not Str Republican,4,1,1,0,1,1,1,1,2,2
35513,229,1998,36,White,Male,17,"Ind,Near Rep",9,0,0,0,0,0,0,0,2,1
35515,231,1998,72,White,Female,5,Strong Republican,9,1,1,1,1,1,1,1,2,3
35519,235,1998,78,White,Male,9,Strong Democrat,1,1,1,1,1,1,1,1,2,-3
35520,236,1998,44,White,Female,14,Not Str Republican,1,1,1,1,1,1,1,1,2,2
35521,237,1998,35,White,Male,13,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35522,238,1998,45,White,Female,14,Not Str Republican,9,0,0,0,0,0,0,0,2,2
35523,239,1998,55,White,Female,8,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
35525,241,1998,37,White,Male,16,Not Str Republican,8,0,1,0,1,0,1,0,2,2
35528,244,1998,40,White,Male,16,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35529,245,1998,52,Other,Male,17,Strong Democrat,8,1,1,1,1,1,1,1,2,-3
35531,247,1998,48,White,Male,15,Other Party,5,0,1,0,1,0,0,0,2,0
35533,249,1998,57,White,Male,13,Not Str Democrat,NA,1,1,1,1,0,1,0,2,-2
35534,250,1998,42,Black,Female,16,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35538,254,1998,37,White,Male,11,"Ind,Near Dem",3,0,1,0,0,0,0,0,2,-1
35539,255,1998,29,White,Female,12,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
35540,256,1998,48,White,Female,12,Not Str Democrat,1,0,1,0,1,0,1,0,2,-2
35542,258,1998,49,White,Male,15,Not Str Republican,1,0,1,0,1,0,1,1,2,2
35543,259,1998,39,White,Female,13,Strong Democrat,1,1,1,1,1,1,1,1,2,-3
35545,261,1998,71,White,Male,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35546,262,1998,52,White,Male,12,"Ind,Near Dem",7,1,1,0,1,0,1,0,2,-1
35547,263,1998,33,White,Male,13,Not Str Democrat,NA,0,0,0,0,0,0,0,2,-2
35548,264,1998,61,White,Female,12,Strong Democrat,NA,0,0,0,0,0,0,0,2,-3
35549,265,1998,51,White,Male,12,Not Str Republican,8,1,1,1,1,1,1,1,2,2
35550,266,1998,28,White,Female,11,Not Str Democrat,1,1,1,1,1,1,1,1,2,-2
35551,267,1998,55,White,Male,10,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35553,269,1998,19,White,Female,12,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
35554,270,1998,46,White,Female,12,Not Str Democrat,2,1,1,1,1,1,1,1,2,-2
35556,272,1998,47,White,Female,14,Strong Democrat,1,0,1,0,0,0,1,0,2,-3
35559,275,1998,33,Other,Female,12,Not Str Democrat,4,0,0,0,0,0,0,0,2,-2
35561,277,1998,24,White,Male,16,Strong Democrat,1,1,1,1,1,1,1,1,2,-3
35562,278,1998,44,Black,Male,14,"Ind,Near Dem",NA,0,1,0,1,0,0,0,2,-1
35564,280,1998,44,Black,Female,12,Strong Democrat,11,1,1,0,1,0,1,0,2,-3
35567,283,1998,32,Black,Male,12,Strong Democrat,2,0,1,0,1,0,1,0,2,-3
35570,286,1998,22,Black,Male,15,Not Str Democrat,1,1,1,1,1,1,1,1,2,-2
35571,287,1998,46,Black,Female,12,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
35572,288,1998,39,Black,Female,13,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
35577,293,1998,41,Black,Female,13,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
35578,294,1998,55,Black,Female,14,Other Party,1,0,1,1,1,0,0,1,2,0
35579,295,1998,48,Black,Male,18,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
35580,296,1998,53,Black,Female,15,Strong Democrat,8,0,1,0,1,0,1,0,2,-3
35581,297,1998,44,Black,Female,0,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35583,299,1998,39,Black,Female,12,Not Str Democrat,NA,0,0,0,0,0,0,0,2,-2
35584,300,1998,44,White,Female,12,Not Str Republican,NA,0,1,0,1,1,1,0,2,2
35588,304,1998,60,White,Female,14,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
35590,306,1998,38,White,Male,20,Not Str Democrat,NA,0,1,1,1,1,1,1,2,-2
35592,308,1998,77,White,Female,12,Not Str Republican,2,1,1,0,1,0,1,1,2,2
35595,311,1998,37,White,Male,17,Strong Republican,NA,1,1,1,1,1,1,1,2,3
35596,312,1998,71,White,Female,16,"Ind,Near Rep",1,1,1,1,1,1,1,1,2,1
35597,313,1998,47,White,Female,20,Strong Republican,NA,0,0,0,1,0,0,0,2,3
35599,315,1998,37,White,Female,14,Strong Democrat,2,1,1,1,1,1,1,1,2,-3
35601,317,1998,52,White,Female,16,Independent,NA,1,1,1,1,1,1,1,2,0
35603,319,1998,28,Other,Male,16,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35605,321,1998,48,White,Female,18,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
35606,322,1998,51,White,Male,16,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35607,323,1998,60,White,Female,16,"Ind,Near Dem",3,0,1,1,1,0,1,0,2,-1
35609,325,1998,55,White,Male,15,Not Str Republican,1,0,1,0,1,0,1,0,2,2
35612,328,1998,46,White,Female,14,Strong Democrat,NA,0,0,0,0,0,0,0,2,-3
35614,330,1998,60,White,Male,17,Strong Republican,NA,0,1,0,1,0,1,0,2,3
35616,332,1998,37,White,Female,17,"Ind,Near Rep",8,0,0,0,0,0,0,0,2,1
35617,333,1998,30,White,Female,13,Not Str Republican,3,1,1,1,1,1,1,1,2,2
35620,336,1998,36,White,Male,16,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35621,337,1998,34,White,Female,8,"Ind,Near Dem",5,1,1,1,1,1,1,1,2,-1
35622,338,1998,46,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35624,340,1998,44,White,Male,12,Not Str Republican,1,1,1,1,1,1,1,1,2,2
35629,345,1998,36,White,Male,16,Strong Republican,NA,0,0,0,1,0,0,0,2,3
35630,346,1998,49,White,Male,12,Independent,1,0,0,0,0,0,0,0,2,0
35631,347,1998,50,Black,Female,6,"Ind,Near Dem",NA,0,0,0,0,0,0,0,2,-1
35634,350,1998,32,White,Male,12,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
35636,352,1998,39,Black,Male,16,Not Str Democrat,NA,0,0,0,0,0,0,0,2,-2
35637,353,1998,36,White,Female,18,Not Str Republican,6,1,1,1,1,1,1,1,2,2
35640,356,1998,24,Black,Male,11,"Ind,Near Dem",NA,0,0,0,0,0,0,0,2,-1
35641,357,1998,23,Black,Male,13,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
35642,358,1998,70,White,Female,12,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35643,359,1998,24,Other,Female,14,Not Str Democrat,1,1,1,1,1,1,1,0,2,-2
35644,360,1998,42,Black,Female,14,Strong Democrat,9,1,1,1,1,0,1,0,2,-3
35646,362,1998,39,Black,Female,12,"Ind,Near Dem",NA,0,1,0,1,0,1,0,2,-1
35650,366,1998,43,White,Female,12,Independent,1,0,1,0,1,0,1,0,2,0
35652,368,1998,53,White,Male,16,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
35654,370,1998,43,White,Female,18,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
35655,371,1998,62,White,Male,16,"Ind,Near Dem",3,0,1,0,1,0,1,0,2,-1
35656,372,1998,77,White,Male,12,"Ind,Near Dem",1,1,1,1,1,1,1,1,2,-1
35658,374,1998,51,White,Male,18,Strong Republican,NA,1,1,0,1,0,1,0,2,3
35659,375,1998,44,White,Female,16,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35661,377,1998,45,White,Male,19,Independent,2,1,1,1,1,1,1,1,2,0
35662,378,1998,67,White,Male,20,"Ind,Near Dem",1,1,1,1,1,1,1,1,2,-1
35664,380,1998,72,White,Male,19,Strong Democrat,NA,1,1,1,1,0,1,1,2,-3
35667,383,1998,20,White,Male,13,"Ind,Near Dem",NA,0,1,1,1,1,1,0,2,-1
35669,385,1998,48,White,Female,13,Strong Democrat,NA,0,1,1,1,1,1,0,2,-3
35671,387,1998,40,White,Female,16,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
35672,388,1998,64,White,Male,8,Not Str Democrat,1,0,1,1,1,1,1,0,2,-2
35673,389,1998,28,White,Male,16,"Ind,Near Rep",1,1,1,1,1,1,1,1,2,1
35674,390,1998,33,Other,Male,15,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35675,391,1998,30,Other,Female,14,Not Str Republican,NA,0,0,0,1,0,0,0,2,2
35676,392,1998,49,White,Female,20,Independent,NA,1,1,1,1,1,1,1,2,0
35677,393,1998,42,White,Male,17,"Ind,Near Rep",NA,0,1,0,1,1,1,1,2,1
35680,396,1998,57,Other,Male,16,Not Str Democrat,5,1,1,1,1,1,1,1,2,-2
35682,398,1998,45,White,Female,12,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
35683,399,1998,46,Black,Male,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35686,402,1998,25,Black,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
35687,403,1998,38,Other,Female,14,Not Str Democrat,6,0,1,0,1,0,1,0,2,-2
35688,404,1998,44,White,Female,14,Independent,1,1,1,1,1,0,1,0,2,0
35689,405,1998,41,White,Male,16,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35692,408,1998,36,White,Female,14,Not Str Republican,NA,0,0,0,1,0,1,1,2,2
35695,411,1998,41,White,Male,12,Independent,NA,1,1,1,1,1,1,1,2,0
35696,412,1998,29,White,Female,15,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
35697,413,1998,40,Black,Female,14,Strong Democrat,4,1,1,1,1,1,1,1,2,-3
35698,414,1998,29,White,Male,17,Not Str Democrat,2,1,1,1,1,1,1,1,2,-2
35699,415,1998,64,White,Male,20,Not Str Republican,7,0,0,0,1,0,1,0,2,2
35701,417,1998,29,White,Male,16,Not Str Republican,3,1,1,1,1,1,1,1,2,2
35702,418,1998,43,White,Male,17,"Ind,Near Rep",4,0,1,0,1,0,1,0,2,1
